분류,메뉴코드,바코드번호,관리메뉴명,메뉴명_한국어,메뉴명_영어,메뉴명_일본어,메뉴명_중국어,메뉴설명_한국어,메뉴설명_영어,메뉴설명_일본어,메뉴설명_중국어,판매가격,포장가격,아이콘표시,판매시작시간,판매종료시간,판매갯수제한,판매여부,성인인증여부,과세여부,표시시작일자,표시종료일자,판매불가요일,연동코드,매입처,야간가격
상품,B0000898,8801062016655 ,스크류바 피치,스크류바 피치,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210325,99991231,1111111,,,
상품,B0000899,8801062874712 ,고드름 레몬라임,고드름 레몬라임,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210326,99991231,1111111,,,
젤리,B0000900,8809415660180 ,초코랑 쿠키랑,초코랑 쿠키랑,,,,,,,,300,,없음,0,0,0,Y,N,Y,20210331,99991231,1111111,,,
젤리,B0000901,8437000482093 ,트롤리 사우어 글로우웜즈 100g,트롤리 사우어 글로우웜즈 100g,,,,,,,,1800,,없음,0,0,0,Y,N,Y,20210331,99991231,1111111,,,
젤리,B0000902,4100250052401 ,히츨러 수수깡 젤리 40g,히츨러 수수깡 젤리 40g,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20210331,99991231,1111111,,,
젤리,B0000903,8693323205102 ,스위토 멀티칼라스틱 80g,스위토 멀티칼라스틱 80g,,,,,,,,1300,,없음,0,0,0,Y,N,Y,20210331,99991231,1111111,,,
젤리,B0000904,41420045691 ,네슬레너즈 로프 레인보우26g,네슬레너즈 로프 레인보우26g,,,,,,,,1800,,없음,0,0,0,Y,N,Y,20210331,99991231,1111111,,,
젤리,B0000905,6936756226118 ,4D 블록젤리 64g,4D 블록젤리 64g,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210331,99991231,1111111,,,
젤리,B0000906,5996379477787 ,하리보 러브하트80g,하리보 러브하트80g,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210331,99991231,1111111,,,
젤리,B0000907,4001686340264 ,하리보 스위트 사우어 베어스,하리보 스위트 사우어 베어스,,,,,,,,3000,,없음,0,0,0,Y,N,Y,20210331,99991231,1111111,,,
젤리,B0000908,6942971510598 ,마스크모양 마시멜로 100g,마스크모양 마시멜로 100g,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20210331,99991231,1111111,,,
상품,B0000909,8801118256608 ,구구콘 스트로베리,구구콘 스트로베리,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210409,99991231,1111111,,,
상품,B0000910,8809713220338 ,부라보 화이트바닐라,부라보 화이트바닐라,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210409,99991231,1111111,,,
상품,B0000911,8801118256585 ,빠삐코 딸기,빠삐코 딸기,,,,,,,,600,,없음,0,0,0,Y,N,Y,20210409,99991231,1111111,,,
상품,B0000912,8801062875207 ,조안나 쿠앤크깜뜨,조안나 쿠앤크깜뜨,,,,,,,,5500,,없음,0,0,0,Y,N,Y,20210415,99991231,1111111,,,
상품,B0000913,8801062874262 ,와일드바디 쿠키앤크림,와일드바디 쿠키앤크림,,,,,,,,600,,없음,0,0,0,Y,N,Y,20210415,99991231,1111111,,,
상품,B0000914,8801062874637 ,빼빼로바 크런키,빼빼로바 크런키,,,,,,,,600,,없음,0,0,0,Y,N,Y,20210415,99991231,1111111,,,
상품,B0000915,8801062874613 ,디저트 쿠앤크깜뜨세트,디저트 쿠앤크깜뜨세트,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210415,99991231,1111111,,,
상품,B0000916,8801062874484 ,죠스바 멜론,죠스바 멜론,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210415,99991231,1111111,,,
상품,B0000917,8801206002612 ,홀리데이  코팅초코,홀리데이  코팅초코,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210429,99991231,1111111,,,
상품,B0000918,8801118256592 ,빵빠레 딸기,빵빠레 딸기,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210429,99991231,1111111,,,
상품,B0000919,8801104670920 ,졸음사냥,졸음사냥,,,,,,,,600,,없음,0,0,0,Y,N,Y,20210429,99991231,1111111,,,
상품,B0000920,8801104670067 ,슈퍼콘 쿠앤크,슈퍼콘 쿠앤크,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210429,99991231,1111111,,,
젤리,B0000921,8809256673110 ,짱구 빈모양젤리,짱구 빈모양젤리,,,,,,,,900,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000922,8809004643389 ,거봉젤리,거봉젤리,,,,,,,,4000,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000923,8802896004665 ,한입 사각어포 와사비맛,한입 사각어포 와사비맛,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000924,8809042194478 ,롱다리,롱다리,,,,,,,,4500,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000925,8809355828480 ,치즈범벅 웨이퍼롤,치즈범벅 웨이퍼롤,,,,,,,,1100,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000926,8801725000595 ,서주 밀크 웨하스,서주 밀크 웨하스,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000927,8801725000601 ,서주 딸기 웨하스,서주 딸기 웨하스,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000928,8809359461843 ,타우린 숯불 오징어,타우린 숯불 오징어,,,,,,,,4000,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000929,8801133090799 ,달콤한 직화육포,달콤한 직화육포,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000930,4543112881205 ,초코비,초코비,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000931,9556291801426 ,타타와 사과잼 쿠키,타타와 사과잼 쿠키,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000932,8809069306953 ,Dole 올라이트바 크랜베리,Dole 올라이트바 크랜베리,,,,,,,,400,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000933,8691720011463 ,프리첼 크래커,프리첼 크래커,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000934,8802896000025 ,월드컵 맛기차콘,월드컵 맛기차콘,,,,,,,,300,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000935,8805856103866 ,참깨스틱,참깨스틱,,,,,,,,1700,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000936,8809420331402 ,치즈&버터 미니스틱,치즈&버터 미니스틱,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000937,8809286121476 ,점보 초코비,점보 초코비,,,,,,,,18000,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
젤리,B0000938,4800100210394 ,요고아이스,요고아이스,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210502,99991231,1111111,,,
상품,B0000939,8809713220390 ,탱크보이,탱크보이,,,,,,,,600,,없음,0,0,0,Y,N,Y,20210503,99991231,1111111,,,
상품,B0000940,8801118256639 ,델몬트 토마토 & 애플,델몬트 토마토 & 애플,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210506,99991231,1111111,,,
상품,B0000941,8801062006595 ,노란수박바,노란수박바,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210512,99991231,1111111,,,
상품,B0000942,8801062874248 ,월드콘 까마로사 딸기,월드콘 까마로사 딸기,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210512,99991231,1111111,,,
상품,B0000943,8801062876150 ,더블비얀코  베리&베리,더블비얀코  베리&베리,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210512,99991231,1111111,,,
상품,B0000944,8801062875627 ,본젤라또 망고바,본젤라또 망고바,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20210512,99991231,1111111,,,
상품,B0000945,8809713220123 ,누가바,누가바,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210514,99991231,1111111,,,
상품,B0000946,8801206002544 ,왕모히또,왕모히또,,,,,,,,600,,없음,0,0,0,Y,N,Y,20210514,99991231,1111111,,,
상품,B0000947,8801118256783 ,초코퍼지 크런치바,초코퍼지 크런치바,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210514,99991231,1111111,,,
상품,B0000948,8801104670814 ,아이스케키 사과,아이스케키 사과,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210514,99991231,1111111,,,
상품,B0000949,8801104670852 ,아이스케키 딸기맛하드,아이스케키 딸기맛하드,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210514,99991231,1111111,,,
상품,B0000950,8801104670838 ,아이스케키 레몬맛하드,아이스케키 레몬맛하드,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210514,99991231,1111111,,,
롯데과자,B0000951,8801062012732 ,빼빼로 화이트쿠키,빼빼로 화이트쿠키,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210514,99991231,1111111,,,
상품,B0000952,8801062876808 ,초키초키 쿠앤크,초키초키 쿠앤크,,,,,,,,600,,없음,0,0,0,Y,N,Y,20210601,99991231,1111111,,,
상품,B0000953,8801062872886 ,와 포도,와 포도,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210601,99991231,1111111,,,
상품,B0000954,8801104671644 ,메로나 빙수,메로나 빙수,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210602,99991231,1111111,,,
상품,B0000955,8801118256578 ,돼지바 핑크,돼지바 핑크,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210602,99991231,1111111,,,
상품,B0000956,8801206002575 ,쑥이랑 떡이랑 바,쑥이랑 떡이랑 바,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210602,99991231,1111111,,,
상품,B0000957,8801104123280 ,메로나,메로나,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210612,99991231,1111111,,,
상품,B0000958,8801104670906 ,엑설런트 컵,엑설런트 컵,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20210622,99991231,1111111,,,
상품,B0000959,8801118256851 ,떠먹는 돼지바 파르페,떠먹는 돼지바 파르페,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20210622,99991231,1111111,,,
상품,B0000960,8801104671453 ,빵또아 슈팅스타,빵또아 슈팅스타,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210622,99991231,1111111,,,
상품,B0000961,8801104671026 ,요맘때 슈팅스타,요맘때 슈팅스타,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210622,99991231,1111111,,,
상품,B0000962,8801104670760 ,멘붕어싸만코,멘붕어싸만코,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210622,99991231,1111111,,,
,B0000963,8801062873593 ,빙빙 인절미맛,빙빙 인절미맛,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210706,99991231,1111111,,,
상품,B0000964,8801062874491 ,스피아 민트바,스피아 민트바,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210706,99991231,1111111,,,
상품,B0000965,8801062874507 ,쥬시후레쉬바,쥬시후레쉬바,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210706,99991231,1111111,,,
상품,B0000966,8801062874729 ,색고드름,색고드름,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20210706,99991231,1111111,,,
상품,B0000967,8801104669818 ,끌레도르 파르페 체리 블라썸,끌레도르 파르페 체리 블라썸,,,,,,,,2500,,없음,0,0,0,Y,N,Y,20210715,99991231,1111111,,,
젤리,B0000968,8996001301760 ,커피조이,커피조이,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20210715,99991231,1111111,,,
롯데과자,B0000969,8801062877676 ,죠스 스크류바 젤리,죠스 스크류바 젤리,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210715,99991231,1111111,,,
롯데과자,B0000970,8801062880584 ,스크류바 젤리,스크류바 젤리,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210715,99991231,1111111,,,
상품,B0000971,8801062623471 ,월드콘,월드콘,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210802,99991231,1111111,,,
상품,B0000972,8809592640463 ,롤링바,롤링바,,,,,,,,600,,없음,0,0,0,Y,N,Y,20210806,99991231,1111111,,,
상품,B0000973,8809713221274 ,탱크보이x민초단,탱크보이x민초단,,,,,,,,600,,없음,0,0,0,Y,N,Y,20210806,99991231,1111111,,,
상품,B0000974,8809713221373 ,제주용암수아이스,제주용암수아이스,,,,,,,,600,,없음,0,0,0,Y,N,Y,20210806,99991231,1111111,,,
상품,B0000975,8801118256790 ,델몬트 미니컵,델몬트 미니컵,,,,,,,,5000,,없음,0,0,0,Y,N,Y,20210806,99991231,1111111,,,
상품,B0000976,8801062004720 ,거꾸로수박바,거꾸로수박바,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210814,99991231,1111111,,,
상품,B0000977,8801062873609 ,와 사과,와 사과,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210814,99991231,1111111,,,
젤리,B0000978,8809633160592 ,병아리모양 마시멜로우,병아리모양 마시멜로우,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000979,4100250052418 ,히츨러 히치스 사우어 젤리,히츨러 히치스 사우어 젤리,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000980,4895138305181 ,스트라이킹 수퍼사우어 레몬,스트라이킹 수퍼사우어 레몬,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000981,8809402810826 ,달곰 한입마시멜우 150g,달곰 한입마시멜우 150g,,,,,,,,1800,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000982,4901620147129 ,크리스피 초코 57․4g,크리스피 초코 57․4g,,,,,,,,2800,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000983,8691216096219 ,하리보 피치 복숭아 젤리컵 175g,하리보 피치 복숭아 젤리컵 175g,,,,,,,,3500,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000984,8809248772234 ,루와 버블껌 콜라맛 25g,루와 버블껌 콜라맛 25g,,,,,,,,400,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000985,4901940070305 ,포켓몬 스낵 초코 23g,포켓몬 스낵 초코 23g,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000986,8809042196106 ,일해수산 오징어짱롱다리 20g,일해수산 오징어짱롱다리 20g,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000987,8801133004291 ,불닭 볶은아몬드 30g,불닭 볶은아몬드 30g,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000988,8809678521273 ,트롤리 수퍼킥,트롤리 수퍼킥,,,,,,,,6000,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000989,8809390630000 ,사이다 멜짱,사이다 멜짱,,,,,,,,400,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000990,8803622101429 ,빅숏다리 23g,빅숏다리 23g,,,,,,,,2200,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000991,8436006854163 ,우주선모양 캔디,우주선모양 캔디,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000992,8809256672441 ,짱구젤리 피지웜 100g,짱구젤리 피지웜 100g,,,,,,,,800,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000993,8691216096370 ,하리보 해피콜라 사우어 100g,하리보 해피콜라 사우어 100g,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000994,8993004788147 ,스맥스 치즈볼 70g,스맥스 치즈볼 70g,,,,,,,,1100,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000995,9555319109186 ,위니 포테이토 크리스프 75g,위니 포테이토 크리스프 75g,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
젤리,B0000996,8804508206177 ,닭다리쿡 110g,닭다리쿡 110g,,,,,,,,700,,없음,0,0,0,Y,N,Y,20210902,99991231,1111111,,,
롯데과자,B0000997,8801062014002 ,도리토스 갈비천왕치킨맛,도리토스 갈비천왕치킨맛,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210905,99991231,1111111,,,
롯데과자,B0000998,8801062871162 ,진짜새우 쌀로새,진짜새우 쌀로새,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210905,99991231,1111111,,,
롯데과자,B0000999,8801062871421 ,꼬깔콘 새우마요맛,꼬깔콘 새우마요맛,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210905,99991231,1111111,,,
롯데과자,B0001000,8801062874163 ,크런키 민초볼,크런키 민초볼,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210909,99991231,1111111,,,
상품,B0001001,8809713220482 ,호두마루,호두마루,,,,,,,,3500,,없음,0,0,0,Y,N,Y,20210924,99991231,1111111,,,
젤리,B0001002,8809633160059 ,와플 쿠키 버터,와플 쿠키 버터,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001003,8809633160073 ,과일향 아이스크림모양 머쉬멜로,과일향 아이스크림모양 머쉬멜로,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001004,8801133090508 ,머거본 쇠고기 육포 25g,머거본 쇠고기 육포 25g,,,,,,,,2500,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001005,8809247980579 ,서울 불갈비맛 오징어채 32g,서울 불갈비맛 오징어채 32g,,,,,,,,2100,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001006,8809247980562 ,서울 버터맛 오징어채 32g,서울 버터맛 오징어채 32g,,,,,,,,2100,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001007,8809402810895 ,달곰한입 레인보우 멜로우즈 140g,달곰한입 레인보우 멜로우즈 140g,,,,,,,,1800,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001008,4000512364436 ,트롤리 밀크쿠 200g,트롤리 밀크쿠 200g,,,,,,,,700,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001009,4000512013310 ,트롤리 구미 스트립 믹스 85g,트롤리 구미 스트립 믹스 85g,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001010,8809027558882 ,커널스 슈퍼믹스 팝콘 130g,커널스 슈퍼믹스 팝콘 130g,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001011,8804782006944 ,공룡알칩 치즈맛 22g,공룡알칩 치즈맛 22g,,,,,,,,500,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001012,28400012072 ,레이즈 클래식 감자칩 42․5g,레이즈 클래식 감자칩 42․5g,,,,,,,,800,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001013,8802896002777 ,빼빼포 오리지날 24g,빼빼포 오리지날 24g,,,,,,,,700,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001014,8809632251956 ,참치모양젤리 50g,참치모양젤리 50g,,,,,,,,900,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001015,8809256674636 ,허쉬 초코칩미니쿠키50g,허쉬 초코칩미니쿠키50g,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001016,8801123203918 ,키스틱 60g,키스틱 60g,,,,,,,,800,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001017,8809355828503 ,달고나크런치 25g,달고나크런치 25g,,,,,,,,600,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001018,4711162826013 ,크리스피롤 12곡 180g,크리스피롤 12곡 180g,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001019,8002590065607 ,미주라 초코칩 통밀 도너츠 290g,미주라 초코칩 통밀 도너츠 290g,,,,,,,,4000,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001020,8002590062927 ,미주라 살구쨈 크로와상 290g,미주라 살구쨈 크로와상 290g,,,,,,,,5000,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001021,8691216096134 ,하리보 다이노스100g,하리보 다이노스100g,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001022,8809004643396 ,청포도 코리아젤리 180g,청포도 코리아젤리 180g,,,,,,,,4000,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001023,8809632251734 ,신비아파트 비춰라 후레쉬 15g,신비아파트 비춰라 후레쉬 15g,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001024,8809402812691 ,달곰쿡 버블실험실 19g,달곰쿡 버블실험실 19g,,,,,,,,900,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001025,8801019206351 ,얼려먹는초코 36g,얼려먹는초코 36g,,,,,,,,2400,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001026,8809560521534 ,껍질채 불에 구운 리얼군밤,껍질채 불에 구운 리얼군밤,,,,,,,,3000,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001027,8801019315527 ,해태홈런볼초코 46g,해태홈런볼초코 46g,,,,,,,,1800,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001028,8886049310124 ,뉴 볼라볼라 18g,뉴 볼라볼라 18g,,,,,,,,300,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001029,8801271000230 ,새시대 세가지맛오징어,새시대 세가지맛오징어,,,,,,,,1300,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
젤리,B0001030,4895138310031 ,스트라이킹 팝핑캔디 유자,스트라이킹 팝핑캔디 유자,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210927,99991231,1111111,,,
상품,B0001031,8801104670791 ,엑셀런트 콘,엑셀런트 콘,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20210930,99991231,1111111,,,
상품,B0001032,8801062871735 ,조안나바,조안나바,,,,,,,,5500,,없음,0,0,0,Y,N,Y,20211009,99991231,1111111,,,
상품,B0001033,8809713220888 ,토마토마 쭈쭈바,토마토마 쭈쭈바,,,,,,,,600,,없음,0,0,0,Y,N,Y,20211014,99991231,1111111,,,
상품,B0001034,8809713221366 ,아이스팜 천혜향,아이스팜 천혜향,,,,,,,,500,,없음,0,0,0,Y,N,Y,20211019,99991231,1111111,,,
롯데과자,B0001035,8801062221974 ,비타 C박스,비타 C박스,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20211101,99991231,1111111,,,
상품,B0001036,8801062869114 ,가나 제로 아이스바,가나 제로 아이스바,,,,,,,,600,,없음,0,0,0,Y,N,Y,20211103,99991231,1111111,,,
상품,B0001037,8801206002735 ,호두과자바,호두과자바,,,,,,,,500,,없음,0,0,0,Y,N,Y,20211115,99991231,1111111,,,
상품,B0001038,8809713221281 ,자두바,자두바,,,,,,,,500,,없음,0,0,0,Y,N,Y,20211115,99991231,1111111,,,
상품,B0001039,8801118257070 ,국화빵 호두맛,국화빵 호두맛,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20211115,99991231,1111111,,,
상품,B0001040,8801118257049 ,초코퍼지 크런치샌드,초코퍼지 크런치샌드,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20211115,99991231,1111111,,,
젤리,B0001041,8801077285701 ,천하장사,천하장사,,,,,,,,500,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001042,8891318877796 ,주사위 캔디,주사위 캔디,,,,,,,,600,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001043,8801216071134 ,인디 카라멜 팝콘 180g,인디 카라멜 팝콘 180g,,,,,,,,4000,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001044,8809306000026 ,꿀밤맛 쫀디기,꿀밤맛 쫀디기,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
상품,B0001045,8809422171181 ,바스락빙빙,바스락빙빙,,,,,,,,300,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001046,5907222582787 ,리비 써니 바이트 135g,리비 써니 바이트 135g,,,,,,,,2500,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001047,8809555861065 ,꿀젤리,꿀젤리,,,,,,,,1200,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001048,9555115900949 ,탑퍼 초콜릿 웨이퍼 스틱,탑퍼 초콜릿 웨이퍼 스틱,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001049,8801133007360 ,머거본 군옥수수맛 아몬드,머거본 군옥수수맛 아몬드,,,,,,,,900,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001050,4035600926388 ,크나버 색종이과자,크나버 색종이과자,,,,,,,,900,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001051,8802863104824 ,삼호 오징어 왕다리,삼호 오징어 왕다리,,,,,,,,4000,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001052,8803622000081 ,황토방 전기구이 50g,황토방 전기구이 50g,,,,,,,,5000,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001053,9556291801433 ,타타와 초콜릿 쿠키 70g,타타와 초콜릿 쿠키 70g,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001054,8809247980401 ,서울 구운 순살쥐포 60g,서울 구운 순살쥐포 60g,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001055,8806011435631 ,박카스 젤리 50g,박카스 젤리 50g,,,,,,,,800,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001056,8992741904315 ,유피빅플랭크 핫도그모양 젤리,유피빅플랭크 핫도그모양 젤리,,,,,,,,500,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001057,6911316372733 ,버블 츄파츕스 사탕 ,버블 츄파츕스 사탕 ,,,,,,,,500,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001058,8809714121269 ,슬랩스접어먹는 젤리 수박,슬랩스접어먹는 젤리 수박,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001059,8809714121238 ,슬랩스 접어먹는 젤리 그린애플,슬랩스 접어먹는 젤리 그린애플,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
젤리,B0001060,8809714121245 ,슬랩스 접어먹는 젤리 타마린트,슬랩스 접어먹는 젤리 타마린트,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
